"","Ov_coeff","Ov_ic","D_competitor","S_competitor","D_family","S_family","D_genus","S_genus","dist_tax","p_distance","D_Sorg","S_Sorg","Social_org","mass_ratio","D_mass","Dmass_cat","S_mass","Smass_cat","D_diet","S_diet","diet_dist","Lon","Lat","Lat_abs","Continent","Country","Locality","Label","Samp_dur","N_statioins","Effort","Avg_dist","S_area"
"1179",0.91,"0.82-1.00","Puma concolor","Leopardus colocolo","Felidae","Felidae","Puma","Leopardus","Same_f",0.0959591,"Solitary","Solitary","Solitary-Solitary",2.78939584055616,48000,"Large",2950,"Small-Medium","Carnivore","Carnivore","Same_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_LDER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1180",0.65,"0.45-0.86","Puma concolor","Leopardus colocolo","Felidae","Felidae","Puma","Leopardus","Same_f",0.0959591,"Solitary","Solitary","Solitary-Solitary",2.78939584055616,48000,"Large",2950,"Small-Medium","Carnivore","Carnivore","Same_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_MCER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1181",0.63,"0.27-0.98","Puma concolor","Leopardus colocolo","Felidae","Felidae","Puma","Leopardus","Same_f",0.0959591,"Solitary","Solitary","Solitary-Solitary",2.78939584055616,48000,"Large",2950,"Small-Medium","Carnivore","Carnivore","Same_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_MDER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1182",0.86,"0.81-0.90","Lycalopex gymnocercus","Leopardus geoffroyi","Canidae","Felidae","Lycalopex","Leopardus","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.159138221338297,4690,"Small-Medium",4000,"Small-Medium","Omnivore","Carnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_Phocc","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1183",0.91,"0.87-0.96","Lycalopex gymnocercus","Leopardus geoffroyi","Canidae","Felidae","Lycalopex","Leopardus","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.159138221338297,4690,"Small-Medium",4000,"Small-Medium","Omnivore","Carnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_Plocc","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1184",0.87,"0.81-0.93","Lycalopex gymnocercus","Leopardus geoffroyi","Canidae","Felidae","Lycalopex","Leopardus","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.159138221338297,4690,"Small-Medium",4000,"Small-Medium","Omnivore","Carnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_Pmocc","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1185",0.92,"0.89-94","Lycalopex gymnocercus","Leopardus geoffroyi","Canidae","Felidae","Lycalopex","Leopardus","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.159138221338297,4690,"Small-Medium",4000,"Small-Medium","Omnivore","Carnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_Pocc","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1186",0.81,"0.71-0.90","Puma concolor","Leopardus geoffroyi","Felidae","Felidae","Puma","Leopardus","Same_f",0.09783433,"Solitary","Solitary","Solitary-Solitary",2.484906649788,48000,"Large",4000,"Small-Medium","Carnivore","Carnivore","Same_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_HCER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1187",0.61,"0.33-0.89","Puma concolor","Leopardus geoffroyi","Felidae","Felidae","Puma","Leopardus","Same_f",0.09783433,"Solitary","Solitary","Solitary-Solitary",2.484906649788,48000,"Large",4000,"Small-Medium","Carnivore","Carnivore","Same_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_HDER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1188",0.76,"0.63-0.89","Puma concolor","Leopardus geoffroyi","Felidae","Felidae","Puma","Leopardus","Same_f",0.09783433,"Solitary","Solitary","Solitary-Solitary",2.484906649788,48000,"Large",4000,"Small-Medium","Carnivore","Carnivore","Same_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_LCER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1189",0.81,"0.74-0.88","Puma concolor","Leopardus geoffroyi","Felidae","Felidae","Puma","Leopardus","Same_f",0.09783433,"Solitary","Solitary","Solitary-Solitary",2.484906649788,48000,"Large",4000,"Small-Medium","Carnivore","Carnivore","Same_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_LDER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1190",0.7,"0.56-0.84","Puma concolor","Leopardus geoffroyi","Felidae","Felidae","Puma","Leopardus","Same_f",0.09783433,"Solitary","Solitary","Solitary-Solitary",2.484906649788,48000,"Large",4000,"Small-Medium","Carnivore","Carnivore","Same_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_MCER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1191",0.85,"0.64-1.0","Puma concolor","Leopardus geoffroyi","Felidae","Felidae","Puma","Leopardus","Same_f",0.09783433,"Solitary","Solitary","Solitary-Solitary",2.484906649788,48000,"Large",4000,"Small-Medium","Carnivore","Carnivore","Same_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_MDER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1192",0.77,"0.66-0.88","Puma concolor","Lycalopex gymnocercus","Felidae","Canidae","Puma","Lycalopex","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.3257684284497,48000,"Large",4690,"Small-Medium","Carnivore","Omnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_HCER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1193",0.79,"0.56-1.0","Puma concolor","Lycalopex gymnocercus","Felidae","Canidae","Puma","Lycalopex","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.3257684284497,48000,"Large",4690,"Small-Medium","Carnivore","Omnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_HDER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1194",0.75,"0.65-0.86","Puma concolor","Lycalopex gymnocercus","Felidae","Canidae","Puma","Lycalopex","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.3257684284497,48000,"Large",4690,"Small-Medium","Carnivore","Omnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_LCER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1195",0.81,"0.74-0.88","Puma concolor","Lycalopex gymnocercus","Felidae","Canidae","Puma","Lycalopex","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.3257684284497,48000,"Large",4690,"Small-Medium","Carnivore","Omnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_LDER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1196",0.76,"0.64-0.89","Puma concolor","Lycalopex gymnocercus","Felidae","Canidae","Puma","Lycalopex","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.3257684284497,48000,"Large",4690,"Small-Medium","Carnivore","Omnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_MCER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1197",0.73,"0.52-0.94","Puma concolor","Lycalopex gymnocercus","Felidae","Canidae","Puma","Lycalopex","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.3257684284497,48000,"Large",4690,"Small-Medium","Carnivore","Omnivore","Diff_diet",-65.666667,-37.166667,37.166667,"South America","Argentina","Pampa_MDER","Zanon-Martinez_2021",NA,NA,NA,"2.5",NA
"1198",0.48,NA,"Meles leucurus","Martes flavigula","Mustelidae","Mustelidae","Meles","Martes","Same_f",0.13254637,"Solitary","Solitary","Solitary-Solitary",1.55890475012558,11884.03,"Medium-Large",2500,"Small-Medium","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1199",0.44,NA,"Meles leucurus","Martes flavigula","Mustelidae","Mustelidae","Meles","Martes","Same_f",0.13254637,"Solitary","Solitary","Solitary-Solitary",1.55890475012558,11884.03,"Medium-Large",2500,"Small-Medium","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1200",0.64,NA,"Meles leucurus","Martes flavigula","Mustelidae","Mustelidae","Meles","Martes","Same_f",0.13254637,"Solitary","Solitary","Solitary-Solitary",1.55890475012558,11884.03,"Medium-Large",2500,"Small-Medium","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1201",0.27,NA,"Paguma larvata","Martes flavigula","Viverridae","Mustelidae","Paguma","Martes","Diff_F",0.18378666,"Solitary","Solitary","Solitary-Solitary",0.542324290825362,4300,"Small-Medium",2500,"Small-Medium","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1202",0.17,NA,"Paguma larvata","Martes flavigula","Viverridae","Mustelidae","Paguma","Martes","Diff_F",0.18378666,"Solitary","Solitary","Solitary-Solitary",0.542324290825362,4300,"Small-Medium",2500,"Small-Medium","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1203",0.36,NA,"Paguma larvata","Martes flavigula","Viverridae","Mustelidae","Paguma","Martes","Diff_F",0.18378666,"Solitary","Solitary","Solitary-Solitary",0.542324290825362,4300,"Small-Medium",2500,"Small-Medium","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1204",0.71,NA,"Panthera pardus","Martes flavigula","Felidae","Mustelidae","Panthera","Martes","Diff_F",0.18773087,"Solitary","Solitary","Solitary-Solitary",3.05541518150885,53074.995,"Large",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1205",0.63,NA,"Panthera pardus","Martes flavigula","Felidae","Mustelidae","Panthera","Martes","Diff_F",0.18773087,"Solitary","Solitary","Solitary-Solitary",3.05541518150885,53074.995,"Large",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1206",0.79,NA,"Panthera pardus","Martes flavigula","Felidae","Mustelidae","Panthera","Martes","Diff_F",0.18773087,"Solitary","Solitary","Solitary-Solitary",3.05541518150885,53074.995,"Large",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1207",0.5,NA,"Panthera pardus","Martes flavigula","Felidae","Mustelidae","Panthera","Martes","Diff_F",0.18773087,"Solitary","Solitary","Solitary-Solitary",3.05541518150885,53074.995,"Large",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Winter","Zhao_2020",3,52,NA,"4",800
"1208",0.36,NA,"Prionailurus bengalensis","Martes flavigula","Felidae","Mustelidae","Prionailurus","Martes","Diff_F",0.181713445,"Solitary","Solitary","Solitary-Solitary",0.506817602368452,4150,"Small-Medium",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1209",0.28,NA,"Prionailurus bengalensis","Martes flavigula","Felidae","Mustelidae","Prionailurus","Martes","Diff_F",0.181713445,"Solitary","Solitary","Solitary-Solitary",0.506817602368452,4150,"Small-Medium",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1210",0.46,NA,"Prionailurus bengalensis","Martes flavigula","Felidae","Mustelidae","Prionailurus","Martes","Diff_F",0.181713445,"Solitary","Solitary","Solitary-Solitary",0.506817602368452,4150,"Small-Medium",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1211",0.25,NA,"Prionailurus bengalensis","Martes flavigula","Felidae","Mustelidae","Prionailurus","Martes","Diff_F",0.181713445,"Solitary","Solitary","Solitary-Solitary",0.506817602368452,4150,"Small-Medium",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Winter","Zhao_2020",3,52,NA,"4",800
"1212",0.59,NA,"Vulpes vulpes","Martes flavigula","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18682611,"Solitary","Solitary","Solitary-Solitary",1.10926204483335,7580.3,"Medium-Large",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1213",0.45,NA,"Vulpes vulpes","Martes flavigula","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18682611,"Solitary","Solitary","Solitary-Solitary",1.10926204483335,7580.3,"Medium-Large",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1214",0.45,NA,"Vulpes vulpes","Martes flavigula","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18682611,"Solitary","Solitary","Solitary-Solitary",1.10926204483335,7580.3,"Medium-Large",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1215",0.41,NA,"Vulpes vulpes","Martes flavigula","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18682611,"Solitary","Solitary","Solitary-Solitary",1.10926204483335,7580.3,"Medium-Large",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Winter","Zhao_2020",3,52,NA,"4",800
"1216",0.65,NA,"Panthera pardus","Meles leucurus","Felidae","Mustelidae","Panthera","Meles","Diff_F",0.18740964,"Solitary","Solitary","Solitary-Solitary",1.49651043138327,53074.995,"Large",11884.03,"Medium-Large","Carnivore","Omnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1217",0.73,NA,"Panthera pardus","Meles leucurus","Felidae","Mustelidae","Panthera","Meles","Diff_F",0.18740964,"Solitary","Solitary","Solitary-Solitary",1.49651043138327,53074.995,"Large",11884.03,"Medium-Large","Carnivore","Omnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1218",0.6,NA,"Panthera pardus","Meles leucurus","Felidae","Mustelidae","Panthera","Meles","Diff_F",0.18740964,"Solitary","Solitary","Solitary-Solitary",1.49651043138327,53074.995,"Large",11884.03,"Medium-Large","Carnivore","Omnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1219",0.62,NA,"Martes flavigula","Mustela sibirica","Mustelidae","Mustelidae","Martes","Mustela","Same_f",0.13130908,"Solitary","Solitary","Solitary-Solitary",1.54956651539671,2500,"Small-Medium",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1220",0.62,NA,"Martes flavigula","Mustela sibirica","Mustelidae","Mustelidae","Martes","Mustela","Same_f",0.13130908,"Solitary","Solitary","Solitary-Solitary",1.54956651539671,2500,"Small-Medium",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1221",0.66,NA,"Martes flavigula","Mustela sibirica","Mustelidae","Mustelidae","Martes","Mustela","Same_f",0.13130908,"Solitary","Solitary","Solitary-Solitary",1.54956651539671,2500,"Small-Medium",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1222",0.36,NA,"Meles leucurus","Mustela sibirica","Mustelidae","Mustelidae","Meles","Mustela","Same_f",0.136826845,"Solitary","Solitary","Solitary-Solitary",3.10847126552229,11884.03,"Medium-Large",530.85,"Small","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1223",0.3,NA,"Meles leucurus","Mustela sibirica","Mustelidae","Mustelidae","Meles","Mustela","Same_f",0.136826845,"Solitary","Solitary","Solitary-Solitary",3.10847126552229,11884.03,"Medium-Large",530.85,"Small","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1224",0.45,NA,"Meles leucurus","Mustela sibirica","Mustelidae","Mustelidae","Meles","Mustela","Same_f",0.136826845,"Solitary","Solitary","Solitary-Solitary",3.10847126552229,11884.03,"Medium-Large",530.85,"Small","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1225",0.12,NA,"Paguma larvata","Mustela sibirica","Viverridae","Mustelidae","Paguma","Mustela","Diff_F",0.179009935,"Solitary","Solitary","Solitary-Solitary",2.09189080622207,4300,"Small-Medium",530.85,"Small","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1226",0.12,NA,"Paguma larvata","Mustela sibirica","Viverridae","Mustelidae","Paguma","Mustela","Diff_F",0.179009935,"Solitary","Solitary","Solitary-Solitary",2.09189080622207,4300,"Small-Medium",530.85,"Small","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1227",0.22,NA,"Paguma larvata","Mustela sibirica","Viverridae","Mustelidae","Paguma","Mustela","Diff_F",0.179009935,"Solitary","Solitary","Solitary-Solitary",2.09189080622207,4300,"Small-Medium",530.85,"Small","Omnivore","Carnivore","Diff_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1228",0.65,NA,"Panthera pardus","Mustela sibirica","Felidae","Mustelidae","Panthera","Mustela","Diff_F",0.18802109,"Solitary","Solitary","Solitary-Solitary",4.60498169690556,53074.995,"Large",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1229",0.48,NA,"Panthera pardus","Mustela sibirica","Felidae","Mustelidae","Panthera","Mustela","Diff_F",0.18802109,"Solitary","Solitary","Solitary-Solitary",4.60498169690556,53074.995,"Large",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1230",0.72,NA,"Panthera pardus","Mustela sibirica","Felidae","Mustelidae","Panthera","Mustela","Diff_F",0.18802109,"Solitary","Solitary","Solitary-Solitary",4.60498169690556,53074.995,"Large",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1231",0.17,NA,"Prionailurus bengalensis","Mustela sibirica","Felidae","Mustelidae","Prionailurus","Mustela","Diff_F",0.17973691,"Solitary","Solitary","Solitary-Solitary",2.05638411776516,4150,"Small-Medium",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1232",0.2,NA,"Prionailurus bengalensis","Mustela sibirica","Felidae","Mustelidae","Prionailurus","Mustela","Diff_F",0.17973691,"Solitary","Solitary","Solitary-Solitary",2.05638411776516,4150,"Small-Medium",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1233",0.31,NA,"Prionailurus bengalensis","Mustela sibirica","Felidae","Mustelidae","Prionailurus","Mustela","Diff_F",0.17973691,"Solitary","Solitary","Solitary-Solitary",2.05638411776516,4150,"Small-Medium",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1234",0.3,NA,"Vulpes vulpes","Mustela sibirica","Canidae","Mustelidae","Vulpes","Mustela","Diff_F",0.18651026,"Solitary","Solitary","Solitary-Solitary",2.65882856023007,7580.3,"Medium-Large",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
"1235",0.37,NA,"Vulpes vulpes","Mustela sibirica","Canidae","Mustelidae","Vulpes","Mustela","Diff_F",0.18651026,"Solitary","Solitary","Solitary-Solitary",2.65882856023007,7580.3,"Medium-Large",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Spring","Zhao_2020",3,52,NA,"4",800
"1236",0.36,NA,"Vulpes vulpes","Mustela sibirica","Canidae","Mustelidae","Vulpes","Mustela","Diff_F",0.18651026,"Solitary","Solitary","Solitary-Solitary",2.65882856023007,7580.3,"Medium-Large",530.85,"Small","Carnivore","Carnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Summer","Zhao_2020",3,52,NA,"4",800
"1237",0.68,NA,"Meles leucurus","Paguma larvata","Mustelidae","Viverridae","Meles","Paguma","Diff_F",0.18058951,"Solitary","Solitary","Solitary-Solitary",1.01658045930022,11884.03,"Medium-Large",4300,"Small-Medium","Omnivore","Omnivore","Same_diet",108.5915,36.016,36.016,"Asia","China","ZNR_QNR_Autumn","Zhao_2020",3,52,NA,"4",800
